SUBJID_tissue	SMTSD	Subject_id
GTEX-11O72_Testis	Testis	GTEX-11O72
GTEX-11O72_Heart	Heart	GTEX-11O72
GTEX-11O72_Lung	Lung	GTEX-11O72
GTEX-11O72_Esophagus	Esophagus	GTEX-11O72
GTEX-11O72_Breast	Breast	GTEX-11O72
GTEX-11O72_Colon	Colon	GTEX-11O72
GTEX-11O72_Thyroid	Thyroid	GTEX-11O72
GTEX-11O72_Prostate	Prostate	GTEX-11O72
GTEX-11O72_Pituitary	Pituitary	GTEX-11O72
GTEX-11OC5_Blood	Blood	GTEX-11OC5
GTEX-11OC5_Skin	Skin	GTEX-11OC5
GTEX-11OC5_Muscle	Muscle	GTEX-11OC5
GTEX-11OC5_Blood_Vessel	Blood_Vessel	GTEX-11OC5
GTEX-11OC5_Nerve	Nerve	GTEX-11OC5
GTEX-11OC5_Brain	Brain	GTEX-11OC5
GTEX-11OF3_Blood	Blood	GTEX-11OF3
GTEX-11OF3_Skin	Skin	GTEX-11OF3
GTEX-11OF3_Brain	Brain	GTEX-11OF3
GTEX-11OF3_Thyroid	Thyroid	GTEX-11OF3
GTEX-11OF3_Liver	Liver	GTEX-11OF3
GTEX-11OF3_Adipose_Tissue	Adipose_Tissue	GTEX-11OF3
GTEX-11OF3_Lung	Lung	GTEX-11OF3
GTEX-11OF3_Prostate	Prostate	GTEX-11OF3
GTEX-11OF3_Testis	Testis	GTEX-11OF3
GTEX-11OF3_Breast	Breast	GTEX-11OF3
GTEX-11OF3_Esophagus	Esophagus	GTEX-11OF3
GTEX-11OF3_Muscle	Muscle	GTEX-11OF3
GTEX-11OF3_Pituitary	Pituitary	GTEX-11OF3
GTEX-11ONC_Blood	Blood	GTEX-11ONC
GTEX-11ONC_Skin	Skin	GTEX-11ONC
GTEX-11ONC_Brain	Brain	GTEX-11ONC
GTEX-11ONC_Heart	Heart	GTEX-11ONC
GTEX-11ONC_Pancreas	Pancreas	GTEX-11ONC
GTEX-11ONC_Blood_Vessel	Blood_Vessel	GTEX-11ONC
GTEX-11ONC_Esophagus	Esophagus	GTEX-11ONC
GTEX-11ONC_Colon	Colon	GTEX-11ONC
GTEX-11ONC_Breast	Breast	GTEX-11ONC
GTEX-11ONC_Testis	Testis	GTEX-11ONC
GTEX-11ONC_Nerve	Nerve	GTEX-11ONC
GTEX-11ONC_Muscle	Muscle	GTEX-11ONC
GTEX-11ONC_Adipose_Tissue	Adipose_Tissue	GTEX-11ONC
GTEX-11ONC_Pituitary	Pituitary	GTEX-11ONC
GTEX-11P7K_Blood	Blood	GTEX-11P7K
GTEX-11P7K_Skin	Skin	GTEX-11P7K
GTEX-11P7K_Adrenal_Gland	Adrenal_Gland	GTEX-11P7K
GTEX-11P7K_Thyroid	Thyroid	GTEX-11P7K
GTEX-11P7K_Lung	Lung	GTEX-11P7K
GTEX-11P7K_Spleen	Spleen	GTEX-11P7K
GTEX-11P7K_Pancreas	Pancreas	GTEX-11P7K
GTEX-11P7K_Prostate	Prostate	GTEX-11P7K
GTEX-11P7K_Breast	Breast	GTEX-11P7K
GTEX-11P7K_Adipose_Tissue	Adipose_Tissue	GTEX-11P7K
GTEX-11P7K_Testis	Testis	GTEX-11P7K
GTEX-11P7K_Esophagus	Esophagus	GTEX-11P7K
GTEX-11P7K_Colon	Colon	GTEX-11P7K
GTEX-11P7K_Small_Intestine	Small_Intestine	GTEX-11P7K
GTEX-11P7K_Stomach	Stomach	GTEX-11P7K
GTEX-11P7K_Muscle	Muscle	GTEX-11P7K
GTEX-11P7K_Nerve	Nerve	GTEX-11P7K
GTEX-11P7K_Blood_Vessel	Blood_Vessel	GTEX-11P7K
GTEX-11P81_Blood	Blood	GTEX-11P81
GTEX-11P81_Skin	Skin	GTEX-11P81
GTEX-11P81_Thyroid	Thyroid	GTEX-11P81
GTEX-11P81_Lung	Lung	GTEX-11P81
GTEX-11P81_Blood_Vessel	Blood_Vessel	GTEX-11P81
GTEX-11P81_Heart	Heart	GTEX-11P81
GTEX-11P81_Adipose_Tissue	Adipose_Tissue	GTEX-11P81
GTEX-11P81_Esophagus	Esophagus	GTEX-11P81
GTEX-11P81_Colon	Colon	GTEX-11P81
GTEX-11P81_Spleen	Spleen	GTEX-11P81
GTEX-11P81_Ovary	Ovary	GTEX-11P81
GTEX-11P81_Uterus	Uterus	GTEX-11P81
GTEX-11P81_Breast	Breast	GTEX-11P81
GTEX-11P81_Salivary_Gland	Salivary_Gland	GTEX-11P81
GTEX-11P81_Vagina	Vagina	GTEX-11P81
GTEX-11P81_Muscle	Muscle	GTEX-11P81
GTEX-11P81_Nerve	Nerve	GTEX-11P81
GTEX-11P82_Blood	Blood	GTEX-11P82
GTEX-11P82_Skin	Skin	GTEX-11P82
GTEX-11P82_Blood_Vessel	Blood_Vessel	GTEX-11P82
GTEX-11P82_Thyroid	Thyroid	GTEX-11P82
GTEX-11P82_Adipose_Tissue	Adipose_Tissue	GTEX-11P82
GTEX-11P82_Esophagus	Esophagus	GTEX-11P82
GTEX-11P82_Stomach	Stomach	GTEX-11P82
GTEX-11P82_Small_Intestine	Small_Intestine	GTEX-11P82
GTEX-11P82_Salivary_Gland	Salivary_Gland	GTEX-11P82
GTEX-11P82_Colon	Colon	GTEX-11P82
GTEX-11P82_Prostate	Prostate	GTEX-11P82
GTEX-11P82_Breast	Breast	GTEX-11P82
GTEX-11P82_Testis	Testis	GTEX-11P82
GTEX-11P82_Muscle	Muscle	GTEX-11P82
GTEX-11P82_Nerve	Nerve	GTEX-11P82
GTEX-11PRG_Blood	Blood	GTEX-11PRG
GTEX-11PRG_Skin	Skin	GTEX-11PRG
GTEX-11PRG_Brain	Brain	GTEX-11PRG
GTEX-11PRG_Nerve	Nerve	GTEX-11PRG
GTEX-11PRG_Muscle	Muscle	GTEX-11PRG
GTEX-11PRG_Adipose_Tissue	Adipose_Tissue	GTEX-11PRG
GTEX-11PRG_Breast	Breast	GTEX-11PRG
GTEX-11PRG_Lung	Lung	GTEX-11PRG
GTEX-11PRG_Colon	Colon	GTEX-11PRG
GTEX-11TT1_Blood	Blood	GTEX-11TT1
GTEX-11TT1_Skin	Skin	GTEX-11TT1
GTEX-11TT1_Adrenal_Gland	Adrenal_Gland	GTEX-11TT1
GTEX-11TT1_Pancreas	Pancreas	GTEX-11TT1
GTEX-11TT1_Esophagus	Esophagus	GTEX-11TT1
GTEX-11TT1_Stomach	Stomach	GTEX-11TT1
GTEX-11TT1_Colon	Colon	GTEX-11TT1
GTEX-11TT1_Thyroid	Thyroid	GTEX-11TT1
GTEX-11TT1_Blood_Vessel	Blood_Vessel	GTEX-11TT1
GTEX-11TT1_Heart	Heart	GTEX-11TT1
GTEX-11TT1_Lung	Lung	GTEX-11TT1
GTEX-11TT1_Liver	Liver	GTEX-11TT1
GTEX-11TT1_Adipose_Tissue	Adipose_Tissue	GTEX-11TT1
GTEX-11TT1_Prostate	Prostate	GTEX-11TT1
GTEX-11TT1_Breast	Breast	GTEX-11TT1
GTEX-11TT1_Testis	Testis	GTEX-11TT1
GTEX-11TT1_Muscle	Muscle	GTEX-11TT1
GTEX-11TT1_Nerve	Nerve	GTEX-11TT1
GTEX-11TTK_Blood	Blood	GTEX-11TTK
GTEX-11TTK_Skin	Skin	GTEX-11TTK
GTEX-11TTK_Brain	Brain	GTEX-11TTK
GTEX-11TTK_Adipose_Tissue	Adipose_Tissue	GTEX-11TTK
GTEX-11TTK_Muscle	Muscle	GTEX-11TTK
GTEX-11TTK_Nerve	Nerve	GTEX-11TTK
GTEX-11TTK_Thyroid	Thyroid	GTEX-11TTK
GTEX-11TTK_Colon	Colon	GTEX-11TTK
GTEX-11TTK_Vagina	Vagina	GTEX-11TTK
GTEX-11TUW_Blood	Blood	GTEX-11TUW
GTEX-11TUW_Skin	Skin	GTEX-11TUW
GTEX-11TUW_Brain	Brain	GTEX-11TUW
GTEX-11TUW_Thyroid	Thyroid	GTEX-11TUW
GTEX-11TUW_Lung	Lung	GTEX-11TUW
GTEX-11TUW_Blood_Vessel	Blood_Vessel	GTEX-11TUW
GTEX-11TUW_Heart	Heart	GTEX-11TUW
GTEX-11TUW_Esophagus	Esophagus	GTEX-11TUW
GTEX-11TUW_Liver	Liver	GTEX-11TUW
GTEX-11TUW_Breast	Breast	GTEX-11TUW
GTEX-11TUW_Small_Intestine	Small_Intestine	GTEX-11TUW
GTEX-11TUW_Colon	Colon	GTEX-11TUW
GTEX-11TUW_Prostate	Prostate	GTEX-11TUW
GTEX-11TUW_Testis	Testis	GTEX-11TUW
GTEX-11TUW_Salivary_Gland	Salivary_Gland	GTEX-11TUW
GTEX-11TUW_Muscle	Muscle	GTEX-11TUW
GTEX-11TUW_Adipose_Tissue	Adipose_Tissue	GTEX-11TUW
GTEX-11TUW_Pituitary	Pituitary	GTEX-11TUW
GTEX-11UD1_Skin	Skin	GTEX-11UD1
GTEX-11UD1_Brain	Brain	GTEX-11UD1
GTEX-11UD1_Adipose_Tissue	Adipose_Tissue	GTEX-11UD1
GTEX-11UD1_Muscle	Muscle	GTEX-11UD1
GTEX-11UD2_Blood	Blood	GTEX-11UD2
GTEX-11UD2_Skin	Skin	GTEX-11UD2
GTEX-11UD2_Brain	Brain	GTEX-11UD2
GTEX-11UD2_Adipose_Tissue	Adipose_Tissue	GTEX-11UD2
GTEX-11UD2_Muscle	Muscle	GTEX-11UD2
GTEX-11UD2_Nerve	Nerve	GTEX-11UD2
GTEX-11UD2_Blood_Vessel	Blood_Vessel	GTEX-11UD2
GTEX-11UD2_Thyroid	Thyroid	GTEX-11UD2
GTEX-11UD2_Lung	Lung	GTEX-11UD2
GTEX-11UD2_Heart	Heart	GTEX-11UD2
GTEX-11UD2_Esophagus	Esophagus	GTEX-11UD2
GTEX-11VI4_Blood	Blood	GTEX-11VI4
GTEX-11VI4_Spleen	Spleen	GTEX-11VI4
GTEX-11VI4_Thyroid	Thyroid	GTEX-11VI4
GTEX-11VI4_Stomach	Stomach	GTEX-11VI4
GTEX-11VI4_Pancreas	Pancreas	GTEX-11VI4
GTEX-11VI4_Esophagus	Esophagus	GTEX-11VI4
GTEX-11VI4_Vagina	Vagina	GTEX-11VI4
GTEX-11VI4_Ovary	Ovary	GTEX-11VI4
GTEX-11VI4_Skin	Skin	GTEX-11VI4
GTEX-11VI4_Adipose_Tissue	Adipose_Tissue	GTEX-11VI4
GTEX-11VI4_Colon	Colon	GTEX-11VI4
GTEX-11VI4_Small_Intestine	Small_Intestine	GTEX-11VI4
GTEX-11VI4_Muscle	Muscle	GTEX-11VI4
GTEX-11VI4_Blood_Vessel	Blood_Vessel	GTEX-11VI4
GTEX-11VI4_Nerve	Nerve	GTEX-11VI4
GTEX-11WQC_Blood	Blood	GTEX-11WQC
GTEX-11WQC_Skin	Skin	GTEX-11WQC
GTEX-11WQC_Brain	Brain	GTEX-11WQC
GTEX-11WQC_Lung	Lung	GTEX-11WQC
GTEX-11WQC_Liver	Liver	GTEX-11WQC
GTEX-11WQC_Breast	Breast	GTEX-11WQC
GTEX-11WQC_Testis	Testis	GTEX-11WQC
GTEX-11WQC_Adipose_Tissue	Adipose_Tissue	GTEX-11WQC
GTEX-11WQC_Muscle	Muscle	GTEX-11WQC
GTEX-11WQC_Blood_Vessel	Blood_Vessel	GTEX-11WQC
GTEX-11WQC_Nerve	Nerve	GTEX-11WQC
GTEX-11WQK_Blood	Blood	GTEX-11WQK
GTEX-11WQK_Skin	Skin	GTEX-11WQK
GTEX-11WQK_Brain	Brain	GTEX-11WQK
GTEX-11WQK_Heart	Heart	GTEX-11WQK
GTEX-11WQK_Blood_Vessel	Blood_Vessel	GTEX-11WQK
GTEX-11WQK_Muscle	Muscle	GTEX-11WQK
GTEX-11WQK_Lung	Lung	GTEX-11WQK
GTEX-11WQK_Adipose_Tissue	Adipose_Tissue	GTEX-11WQK
GTEX-11WQK_Esophagus	Esophagus	GTEX-11WQK
GTEX-11WQK_Breast	Breast	GTEX-11WQK
GTEX-11WQK_Stomach	Stomach	GTEX-11WQK
GTEX-11WQK_Prostate	Prostate	GTEX-11WQK
GTEX-11WQK_Testis	Testis	GTEX-11WQK
GTEX-11WQK_Salivary_Gland	Salivary_Gland	GTEX-11WQK
GTEX-11WQK_Pituitary	Pituitary	GTEX-11WQK
GTEX-11XUK_Blood	Blood	GTEX-11XUK
GTEX-11XUK_Skin	Skin	GTEX-11XUK
GTEX-11XUK_Adrenal_Gland	Adrenal_Gland	GTEX-11XUK
GTEX-11XUK_Thyroid	Thyroid	GTEX-11XUK
GTEX-11XUK_Spleen	Spleen	GTEX-11XUK
GTEX-11XUK_Pancreas	Pancreas	GTEX-11XUK
GTEX-11XUK_Esophagus	Esophagus	GTEX-11XUK
GTEX-11XUK_Vagina	Vagina	GTEX-11XUK
GTEX-11XUK_Small_Intestine	Small_Intestine	GTEX-11XUK
GTEX-11XUK_Ovary	Ovary	GTEX-11XUK
GTEX-11XUK_Adipose_Tissue	Adipose_Tissue	GTEX-11XUK
GTEX-11XUK_Muscle	Muscle	GTEX-11XUK
GTEX-11XUK_Nerve	Nerve	GTEX-11XUK
GTEX-11XUK_Blood_Vessel	Blood_Vessel	GTEX-11XUK
GTEX-11ZTS_Blood	Blood	GTEX-11ZTS
GTEX-11ZTS_Skin	Skin	GTEX-11ZTS
GTEX-11ZTS_Brain	Brain	GTEX-11ZTS
GTEX-11ZTS_Adipose_Tissue	Adipose_Tissue	GTEX-11ZTS
GTEX-11ZTS_Blood_Vessel	Blood_Vessel	GTEX-11ZTS
GTEX-11ZTS_Muscle	Muscle	GTEX-11ZTS
GTEX-11ZTS_Thyroid	Thyroid	GTEX-11ZTS
GTEX-11ZTS_Lung	Lung	GTEX-11ZTS
GTEX-11ZTS_Liver	Liver	GTEX-11ZTS
GTEX-11ZTS_Colon	Colon	GTEX-11ZTS
GTEX-11ZTS_Ovary	Ovary	GTEX-11ZTS
GTEX-11ZTS_Uterus	Uterus	GTEX-11ZTS
GTEX-11ZTS_Esophagus	Esophagus	GTEX-11ZTS
GTEX-11ZTS_Salivary_Gland	Salivary_Gland	GTEX-11ZTS
GTEX-11ZTS_Pituitary	Pituitary	GTEX-11ZTS
GTEX-11ZTT_Blood	Blood	GTEX-11ZTT
GTEX-11ZTT_Skin	Skin	GTEX-11ZTT
GTEX-11ZTT_Blood_Vessel	Blood_Vessel	GTEX-11ZTT
GTEX-11ZTT_Heart	Heart	GTEX-11ZTT
GTEX-11ZTT_Lung	Lung	GTEX-11ZTT
GTEX-11ZTT_Esophagus	Esophagus	GTEX-11ZTT
GTEX-11ZTT_Thyroid	Thyroid	GTEX-11ZTT
GTEX-11ZTT_Colon	Colon	GTEX-11ZTT
GTEX-11ZTT_Uterus	Uterus	GTEX-11ZTT
GTEX-11ZTT_Ovary	Ovary	GTEX-11ZTT
GTEX-11ZTT_Salivary_Gland	Salivary_Gland	GTEX-11ZTT
GTEX-11ZTT_Breast	Breast	GTEX-11ZTT
GTEX-11ZTT_Adipose_Tissue	Adipose_Tissue	GTEX-11ZTT
GTEX-11ZTT_Muscle	Muscle	GTEX-11ZTT
GTEX-11ZU8_Blood	Blood	GTEX-11ZU8
GTEX-11ZU8_Skin	Skin	GTEX-11ZU8
GTEX-11ZU8_Brain	Brain	GTEX-11ZU8
GTEX-11ZU8_Colon	Colon	GTEX-11ZU8
GTEX-11ZU8_Esophagus	Esophagus	GTEX-11ZU8
GTEX-11ZU8_Muscle	Muscle	GTEX-11ZU8
GTEX-11ZU8_Adipose_Tissue	Adipose_Tissue	GTEX-11ZU8
GTEX-11ZU8_Nerve	Nerve	GTEX-11ZU8
GTEX-11ZUS_Blood	Blood	GTEX-11ZUS
GTEX-11ZUS_Skin	Skin	GTEX-11ZUS
GTEX-11ZUS_Brain	Brain	GTEX-11ZUS
GTEX-11ZUS_Lung	Lung	GTEX-11ZUS
GTEX-11ZUS_Heart	Heart	GTEX-11ZUS
GTEX-11ZUS_Blood_Vessel	Blood_Vessel	GTEX-11ZUS
GTEX-11ZUS_Adipose_Tissue	Adipose_Tissue	GTEX-11ZUS
GTEX-11ZUS_Breast	Breast	GTEX-11ZUS
GTEX-11ZUS_Esophagus	Esophagus	GTEX-11ZUS
GTEX-11ZUS_Nerve	Nerve	GTEX-11ZUS
GTEX-11ZUS_Muscle	Muscle	GTEX-11ZUS
GTEX-11ZUS_Prostate	Prostate	GTEX-11ZUS
GTEX-11ZUS_Liver	Liver	GTEX-11ZUS
GTEX-11ZUS_Testis	Testis	GTEX-11ZUS
GTEX-11ZUS_Pituitary	Pituitary	GTEX-11ZUS
GTEX-11ZVC_Blood	Blood	GTEX-11ZVC
GTEX-11ZVC_Brain	Brain	GTEX-11ZVC
GTEX-11ZVC_Thyroid	Thyroid	GTEX-11ZVC
GTEX-11ZVC_Lung	Lung	GTEX-11ZVC
GTEX-11ZVC_Blood_Vessel	Blood_Vessel	GTEX-11ZVC
GTEX-11ZVC_Heart	Heart	GTEX-11ZVC
GTEX-11ZVC_Liver	Liver	GTEX-11ZVC
GTEX-11ZVC_Ovary	Ovary	GTEX-11ZVC
GTEX-11ZVC_Colon	Colon	GTEX-11ZVC
GTEX-11ZVC_Skin	Skin	GTEX-11ZVC
GTEX-11ZVC_Adipose_Tissue	Adipose_Tissue	GTEX-11ZVC
GTEX-11ZVC_Muscle	Muscle	GTEX-11ZVC
GTEX-11ZVC_Nerve	Nerve	GTEX-11ZVC
GTEX-11ZVC_Pituitary	Pituitary	GTEX-11ZVC
GTEX-1211K_Blood	Blood	GTEX-1211K
GTEX-1211K_Skin	Skin	GTEX-1211K
GTEX-1211K_Adrenal_Gland	Adrenal_Gland	GTEX-1211K
GTEX-1211K_Heart	Heart	GTEX-1211K
GTEX-1211K_Blood_Vessel	Blood_Vessel	GTEX-1211K
GTEX-1211K_Spleen	Spleen	GTEX-1211K
GTEX-1211K_Thyroid	Thyroid	GTEX-1211K
GTEX-1211K_Lung	Lung	GTEX-1211K
GTEX-1211K_Esophagus	Esophagus	GTEX-1211K
GTEX-1211K_Pancreas	Pancreas	GTEX-1211K
GTEX-1211K_Adipose_Tissue	Adipose_Tissue	GTEX-1211K
GTEX-1211K_Stomach	Stomach	GTEX-1211K
GTEX-1211K_Colon	Colon	GTEX-1211K
GTEX-1211K_Breast	Breast	GTEX-1211K
GTEX-1211K_Muscle	Muscle	GTEX-1211K
GTEX-1211K_Nerve	Nerve	GTEX-1211K
GTEX-12126_Blood	Blood	GTEX-12126
GTEX-12126_Skin	Skin	GTEX-12126
GTEX-12126_Brain	Brain	GTEX-12126
GTEX-12126_Adipose_Tissue	Adipose_Tissue	GTEX-12126
GTEX-12126_Muscle	Muscle	GTEX-12126
GTEX-12126_Nerve	Nerve	GTEX-12126
GTEX-12126_Blood_Vessel	Blood_Vessel	GTEX-12126
GTEX-12126_Pituitary	Pituitary	GTEX-12126
GTEX-1212Z_Blood	Blood	GTEX-1212Z
GTEX-1212Z_Skin	Skin	GTEX-1212Z
GTEX-1212Z_Brain	Brain	GTEX-1212Z
GTEX-1212Z_Liver	Liver	GTEX-1212Z
GTEX-1212Z_Testis	Testis	GTEX-1212Z
GTEX-1212Z_Thyroid	Thyroid	GTEX-1212Z
GTEX-1212Z_Adipose_Tissue	Adipose_Tissue	GTEX-1212Z
GTEX-1212Z_Heart	Heart	GTEX-1212Z
GTEX-1212Z_Blood_Vessel	Blood_Vessel	GTEX-1212Z
GTEX-1212Z_Lung	Lung	GTEX-1212Z
GTEX-1212Z_Colon	Colon	GTEX-1212Z
GTEX-1212Z_Esophagus	Esophagus	GTEX-1212Z
GTEX-1212Z_Muscle	Muscle	GTEX-1212Z
GTEX-1212Z_Nerve	Nerve	GTEX-1212Z
GTEX-1212Z_Pituitary	Pituitary	GTEX-1212Z
GTEX-12584_Blood	Blood	GTEX-12584
GTEX-12584_Skin	Skin	GTEX-12584
GTEX-12584_Brain	Brain	GTEX-12584
GTEX-12584_Adipose_Tissue	Adipose_Tissue	GTEX-12584
GTEX-12584_Nerve	Nerve	GTEX-12584
GTEX-12584_Blood_Vessel	Blood_Vessel	GTEX-12584
GTEX-12584_Muscle	Muscle	GTEX-12584
GTEX-12584_Thyroid	Thyroid	GTEX-12584
GTEX-12584_Heart	Heart	GTEX-12584
GTEX-12584_Lung	Lung	GTEX-12584
GTEX-12584_Pituitary	Pituitary	GTEX-12584
GTEX-12696_Blood	Blood	GTEX-12696
GTEX-12696_Skin	Skin	GTEX-12696
GTEX-12696_Testis	Testis	GTEX-12696
GTEX-12696_Thyroid	Thyroid	GTEX-12696
GTEX-12696_Blood_Vessel	Blood_Vessel	GTEX-12696
GTEX-12696_Adrenal_Gland	Adrenal_Gland	GTEX-12696
GTEX-12696_Liver	Liver	GTEX-12696
GTEX-12696_Lung	Lung	GTEX-12696
GTEX-12696_Heart	Heart	GTEX-12696
GTEX-12696_Esophagus	Esophagus	GTEX-12696
GTEX-12696_Stomach	Stomach	GTEX-12696
GTEX-12696_Adipose_Tissue	Adipose_Tissue	GTEX-12696
GTEX-12696_Colon	Colon	GTEX-12696
GTEX-12696_Prostate	Prostate	GTEX-12696
GTEX-12696_Nerve	Nerve	GTEX-12696
GTEX-12696_Muscle	Muscle	GTEX-12696
GTEX-12696_Pituitary	Pituitary	GTEX-12696
GTEX-1269C_Blood	Blood	GTEX-1269C
GTEX-1269C_Skin	Skin	GTEX-1269C
GTEX-1269C_Thyroid	Thyroid	GTEX-1269C
GTEX-1269C_Liver	Liver	GTEX-1269C
GTEX-1269C_Heart	Heart	GTEX-1269C
GTEX-1269C_Lung	Lung	GTEX-1269C
GTEX-1269C_Esophagus	Esophagus	GTEX-1269C
GTEX-1269C_Ovary	Ovary	GTEX-1269C
GTEX-1269C_Breast	Breast	GTEX-1269C
GTEX-1269C_Muscle	Muscle	GTEX-1269C
GTEX-1269C_Adipose_Tissue	Adipose_Tissue	GTEX-1269C
GTEX-1269C_Blood_Vessel	Blood_Vessel	GTEX-1269C
GTEX-1269C_Brain	Brain	GTEX-1269C
GTEX-1269C_Pituitary	Pituitary	GTEX-1269C
GTEX-12BJ1_Blood	Blood	GTEX-12BJ1
GTEX-12BJ1_Skin	Skin	GTEX-12BJ1
GTEX-12BJ1_Heart	Heart	GTEX-12BJ1
GTEX-12BJ1_Thyroid	Thyroid	GTEX-12BJ1
GTEX-12BJ1_Adrenal_Gland	Adrenal_Gland	GTEX-12BJ1
GTEX-12BJ1_Spleen	Spleen	GTEX-12BJ1
GTEX-12BJ1_Adipose_Tissue	Adipose_Tissue	GTEX-12BJ1
GTEX-12BJ1_Lung	Lung	GTEX-12BJ1
GTEX-12BJ1_Pancreas	Pancreas	GTEX-12BJ1
GTEX-12BJ1_Prostate	Prostate	GTEX-12BJ1
GTEX-12BJ1_Testis	Testis	GTEX-12BJ1
GTEX-12BJ1_Esophagus	Esophagus	GTEX-12BJ1
GTEX-12BJ1_Stomach	Stomach	GTEX-12BJ1
GTEX-12BJ1_Breast	Breast	GTEX-12BJ1
GTEX-12BJ1_Small_Intestine	Small_Intestine	GTEX-12BJ1
GTEX-12BJ1_Colon	Colon	GTEX-12BJ1
GTEX-12BJ1_Salivary_Gland	Salivary_Gland	GTEX-12BJ1
GTEX-12BJ1_Muscle	Muscle	GTEX-12BJ1
GTEX-12BJ1_Nerve	Nerve	GTEX-12BJ1
GTEX-12BJ1_Blood_Vessel	Blood_Vessel	GTEX-12BJ1
GTEX-12C56_Blood	Blood	GTEX-12C56
GTEX-12C56_Skin	Skin	GTEX-12C56
GTEX-12C56_Blood_Vessel	Blood_Vessel	GTEX-12C56
GTEX-12C56_Esophagus	Esophagus	GTEX-12C56
GTEX-12C56_Stomach	Stomach	GTEX-12C56
GTEX-12C56_Colon	Colon	GTEX-12C56
GTEX-12C56_Adipose_Tissue	Adipose_Tissue	GTEX-12C56
GTEX-12C56_Prostate	Prostate	GTEX-12C56
GTEX-12C56_Testis	Testis	GTEX-12C56
GTEX-12C56_Nerve	Nerve	GTEX-12C56
GTEX-12C56_Muscle	Muscle	GTEX-12C56
GTEX-12KS4_Blood	Blood	GTEX-12KS4
GTEX-12KS4_Skin	Skin	GTEX-12KS4
GTEX-12KS4_Breast	Breast	GTEX-12KS4
GTEX-12KS4_Adipose_Tissue	Adipose_Tissue	GTEX-12KS4
GTEX-12KS4_Blood_Vessel	Blood_Vessel	GTEX-12KS4
GTEX-12KS4_Lung	Lung	GTEX-12KS4
GTEX-12KS4_Muscle	Muscle	GTEX-12KS4
GTEX-12KS4_Esophagus	Esophagus	GTEX-12KS4
GTEX-12KS4_Nerve	Nerve	GTEX-12KS4
GTEX-12KS4_Liver	Liver	GTEX-12KS4
GTEX-12KS4_Colon	Colon	GTEX-12KS4
GTEX-12WSA_Skin	Skin	GTEX-12WSA
GTEX-12WSA_Brain	Brain	GTEX-12WSA
GTEX-12WSA_Adipose_Tissue	Adipose_Tissue	GTEX-12WSA
GTEX-12WSA_Muscle	Muscle	GTEX-12WSA
GTEX-12WSA_Lung	Lung	GTEX-12WSA
GTEX-12WSA_Heart	Heart	GTEX-12WSA
GTEX-12WSA_Esophagus	Esophagus	GTEX-12WSA
GTEX-12WSC_Blood	Blood	GTEX-12WSC
GTEX-12WSC_Skin	Skin	GTEX-12WSC
GTEX-12WSC_Brain	Brain	GTEX-12WSC
GTEX-12WSC_Adipose_Tissue	Adipose_Tissue	GTEX-12WSC
GTEX-12WSC_Muscle	Muscle	GTEX-12WSC
GTEX-12WSC_Blood_Vessel	Blood_Vessel	GTEX-12WSC
GTEX-12WSC_Thyroid	Thyroid	GTEX-12WSC
GTEX-12WSC_Heart	Heart	GTEX-12WSC
GTEX-12WSC_Pituitary	Pituitary	GTEX-12WSC
GTEX-12WSD_Blood	Blood	GTEX-12WSD
GTEX-12WSD_Skin	Skin	GTEX-12WSD
GTEX-12WSD_Brain	Brain	GTEX-12WSD
GTEX-12WSD_Adipose_Tissue	Adipose_Tissue	GTEX-12WSD
GTEX-12WSD_Nerve	Nerve	GTEX-12WSD
GTEX-12WSD_Muscle	Muscle	GTEX-12WSD
GTEX-12WSD_Lung	Lung	GTEX-12WSD
GTEX-12WSD_Thyroid	Thyroid	GTEX-12WSD
GTEX-12WSD_Blood_Vessel	Blood_Vessel	GTEX-12WSD
GTEX-12WSD_Heart	Heart	GTEX-12WSD
GTEX-12WSD_Liver	Liver	GTEX-12WSD
GTEX-12WSD_Pancreas	Pancreas	GTEX-12WSD
GTEX-12WSD_Spleen	Spleen	GTEX-12WSD
GTEX-12WSD_Esophagus	Esophagus	GTEX-12WSD
GTEX-12WSD_Adrenal_Gland	Adrenal_Gland	GTEX-12WSD
GTEX-12WSD_Stomach	Stomach	GTEX-12WSD
GTEX-12WSD_Colon	Colon	GTEX-12WSD
GTEX-12WSD_Ovary	Ovary	GTEX-12WSD
GTEX-12WSD_Uterus	Uterus	GTEX-12WSD
GTEX-12WSD_Vagina	Vagina	GTEX-12WSD
GTEX-12WSD_Pituitary	Pituitary	GTEX-12WSD
GTEX-12WSE_Blood	Blood	GTEX-12WSE
GTEX-12WSE_Skin	Skin	GTEX-12WSE
GTEX-12WSE_Brain	Brain	GTEX-12WSE
GTEX-12WSE_Lung	Lung	GTEX-12WSE
GTEX-12WSE_Heart	Heart	GTEX-12WSE
GTEX-12WSE_Blood_Vessel	Blood_Vessel	GTEX-12WSE
GTEX-12WSE_Thyroid	Thyroid	GTEX-12WSE
GTEX-12WSE_Pituitary	Pituitary	GTEX-12WSE
GTEX-12WSF_Blood	Blood	GTEX-12WSF
GTEX-12WSF_Skin	Skin	GTEX-12WSF
GTEX-12WSF_Brain	Brain	GTEX-12WSF
GTEX-12WSF_Nerve	Nerve	GTEX-12WSF
GTEX-12WSF_Muscle	Muscle	GTEX-12WSF
